481 	 -0.0 	 0.160 	 28
482 	 -0.0 	 0.070 	 14
483 	 1.0 	 0.170 	 9
484 	 0.0 	 0.110 	 16
485 	 -0.0 	 0.090 	 25
486 	 -0.0 	 0.170 	 21
487 	 -0.0 	 0.200 	 35
488 	 -0.0 	 0.190 	 29
489 	 -0.0 	 0.130 	 12
490 	 -0.0 	 0.050 	 33
491 	 1.0 	 0.080 	 15
492 	 -0.0 	 0.200 	 22
493 	 -0.0 	 0.090 	 30
494 	 -0.0 	 0.110 	 18
495 	 -0.0 	 0.060 	 32
496 	 -0.0 	 0.110 	 30
497 	 -0.0 	 0.070 	 35
498 	 -0.0 	 0.150 	 34
499 	 1.0 	 0.200 	 9
500 	 -0.0 	 0.130 	 35
501 	 1.0 	 0.030 	 9
502 	 -0.0 	 0.180 	 33
503 	 -0.0 	 0.170 	 30
504 	 -0.0 	 0.170 	 36
505 	 -0.0 	 0.050 	 12
506 	 -0.0 	 0.160 	 9
507 	 -0.0 	 0.170 	 33
508 	 -0.0 	 0.200 	 36
509 	 1.0 	 0.180 	 10
510 	 -0.0 	 0.200 	 23
511 	 -0.0 	 0.130 	 32
512 	 -0.0 	 0.140 	 22
513 	 -0.0 	 0.060 	 36
514 	 -0.0 	 0.180 	 23
515 	 -0.0 	 0.070 	 20
516 	 -0.0 	 0.020 	 28
517 	 0.0 	 0.010 	 25
518 	 1.0 	 0.090 	 13
519 	 1.0 	 0.170 	 10
520 	 1.0 	 0.150 	 9
521 	 1.0 	 0.190 	 11
522 	 1.0 	 0.130 	 12
523 	 1.0 	 0.130 	 15
524 	 -0.0 	 0.170 	 27
525 	 1.0 	 0.030 	 9
526 	 1.0 	 0.170 	 12
527 	 -0.0 	 0.030 	 32
528 	 1.0 	 0.200 	 10
529 	 1.0 	 0.010 	 9
530 	 -0.0 	 0.170 	 34
531 	 1.0 	 0.170 	 8
532 	 -0.0 	 0.140 	 17
533 	 -0.0 	 0.170 	 24
534 	 1.0 	 0.070 	 7
535 	 1.0 	 0.190 	 11
536 	 -0.0 	 0.070 	 20
537 	 1.0 	 0.190 	 8
538 	 -0.0 	 0.010 	 28
539 	 -0.0 	 0.120 	 18
540 	 -0.0 	 0.070 	 24
541 	 -0.0 	 0.010 	 17
542 	 1.0 	 0.140 	 8
543 	 -0.0 	 0.190 	 18
544 	 -0.0 	 0.170 	 20
545 	 -0.0 	 0.090 	 25
546 	 -0.0 	 0.140 	 31
547 	 0.0 	 0.050 	 17
548 	 -0.0 	 0.090 	 11
549 	 1.0 	 0.140 	 13
550 	 0.0 	 0.030 	 33
551 	 1.0 	 0.010 	 16
552 	 -0.0 	 0.050 	 31
553 	 1.0 	 0.010 	 10
554 	 -0.0 	 0.030 	 23
555 	 -0.0 	 0.180 	 18
556 	 -0.0 	 0.190 	 19
557 	 -0.0 	 0.140 	 32
558 	 -0.0 	 0.170 	 11
559 	 -0.0 	 0.190 	 28
560 	 -0.0 	 0.110 	 18
561 	 -0.0 	 0.010 	 25
562 	 -0.0 	 0.120 	 27
563 	 -0.0 	 0.090 	 12
564 	 -0.0 	 0.040 	 19
565 	 -0.0 	 0.040 	 21
566 	 -0.0 	 0.050 	 26
567 	 1.0 	 0.130 	 9
568 	 -0.0 	 0.140 	 9
569 	 -0.0 	 0.130 	 36
570 	 1.0 	 0.170 	 8
571 	 -0.0 	 0.020 	 16
572 	 -0.0 	 0.170 	 11
573 	 -0.0 	 0.020 	 25
574 	 -0.0 	 0.070 	 28
575 	 -0.0 	 0.140 	 27
576 	 -0.0 	 0.020 	 21
577 	 -0.0 	 0.010 	 30
578 	 1.0 	 0.170 	 14
579 	 -0.0 	 0.170 	 26
580 	 -0.0 	 0.110 	 24
581 	 -0.0 	 0.140 	 14
582 	 -0.0 	 0.070 	 26
583 	 -0.0 	 0.010 	 25
584 	 1.0 	 0.030 	 9
585 	 -0.0 	 0.020 	 28
586 	 -0.0 	 0.080 	 18
587 	 1.0 	 0.040 	 15
588 	 -0.0 	 0.130 	 16
589 	 1.0 	 0.060 	 9
590 	 -0.0 	 0.070 	 34
591 	 -0.0 	 0.030 	 21
592 	 -0.0 	 0.110 	 8
593 	 1.0 	 0.050 	 9
594 	 -0.0 	 0.080 	 12
595 	 -0.0 	 0.020 	 35
596 	 -0.0 	 0.150 	 14
597 	 -0.0 	 0.200 	 26
598 	 1.0 	 0.140 	 8
599 	 -0.0 	 0.190 	 31
600 	 -0.0 	 0.170 	 28
601 	 -0.0 	 0.100 	 35
602 	 1.0 	 0.100 	 11
603 	 -0.0 	 0.010 	 32
604 	 -0.0 	 0.040 	 28
605 	 -0.0 	 0.140 	 32
606 	 -0.0 	 0.070 	 35
607 	 -0.0 	 0.010 	 18
608 	 -0.0 	 0.120 	 9
609 	 -0.0 	 0.070 	 21
610 	 -0.0 	 0.020 	 21
611 	 1.0 	 0.100 	 15
612 	 -0.0 	 0.050 	 17
613 	 1.0 	 0.090 	 14
614 	 -0.0 	 0.110 	 30
615 	 -0.0 	 0.190 	 29
616 	 0.0 	 0.020 	 17
617 	 -0.0 	 0.160 	 32
618 	 -0.0 	 0.190 	 18
619 	 1.0 	 0.150 	 16
620 	 -0.0 	 0.020 	 33
621 	 -0.0 	 0.170 	 29
622 	 -0.0 	 0.200 	 28
623 	 -0.0 	 0.170 	 35
624 	 -0.0 	 0.190 	 29
625 	 -0.0 	 0.150 	 35
626 	 -0.0 	 0.020 	 29
627 	 1.0 	 0.120 	 7
628 	 -0.0 	 0.060 	 33
629 	 -0.0 	 0.030 	 26
630 	 -0.0 	 0.070 	 27
631 	 -0.0 	 0.100 	 21
632 	 -0.0 	 0.030 	 32
633 	 -0.0 	 0.090 	 35
634 	 -0.0 	 0.020 	 30
635 	 -0.0 	 0.110 	 32
636 	 -0.0 	 0.090 	 30
637 	 -0.0 	 0.100 	 16
638 	 -0.0 	 0.090 	 12
639 	 1.0 	 0.200 	 15
640 	 -0.0 	 0.080 	 31
641 	 -0.0 	 0.070 	 36
642 	 -0.0 	 0.100 	 32
643 	 1.0 	 0.070 	 9
644 	 -0.0 	 0.050 	 22
