1 	 -0.0 	 0.200 	 28
2 	 0.0 	 0.200 	 36
3 	 0.0 	 0.110 	 36
4 	 0.0 	 0.160 	 33
5 	 0.0 	 0.010 	 31
6 	 0.0 	 0.060 	 35
7 	 0.0 	 0.160 	 34
8 	 1.0 	 0.100 	 26
9 	 0.0 	 0.010 	 25
10 	 -0.0 	 0.050 	 29
11 	 1.0 	 0.200 	 23
12 	 -0.0 	 0.020 	 34
13 	 0.0 	 0.020 	 36
14 	 -0.0 	 0.070 	 23
15 	 0.0 	 0.110 	 30
16 	 -0.0 	 0.170 	 22
17 	 0.0 	 0.180 	 35
18 	 0.0 	 0.040 	 33
19 	 1.0 	 0.050 	 24
20 	 0.0 	 0.070 	 32
21 	 -0.0 	 0.170 	 27
22 	 -0.0 	 0.200 	 28
23 	 0.0 	 0.150 	 22
24 	 -0.0 	 0.160 	 30
25 	 0.0 	 0.040 	 34
26 	 0.0 	 0.100 	 35
27 	 -0.0 	 0.090 	 36
28 	 0.0 	 0.010 	 29
29 	 0.0 	 0.100 	 34
30 	 0.0 	 0.160 	 25
31 	 -0.0 	 0.140 	 31
32 	 0.0 	 0.090 	 36
33 	 0.0 	 0.100 	 30
34 	 1.0 	 0.190 	 24
35 	 -0.0 	 0.130 	 22
36 	 -0.0 	 0.060 	 28
37 	 1.0 	 0.010 	 22
38 	 -0.0 	 0.100 	 27
39 	 -0.0 	 0.090 	 35
40 	 -0.0 	 0.020 	 28
41 	 1.0 	 0.090 	 25
42 	 -0.0 	 0.030 	 22
43 	 0.0 	 0.040 	 22
44 	 -0.0 	 0.010 	 35
45 	 -0.0 	 0.070 	 24
46 	 0.0 	 0.060 	 31
47 	 1.0 	 0.150 	 22
48 	 -0.0 	 0.160 	 31
49 	 0.0 	 0.070 	 23
50 	 0.0 	 0.090 	 32
51 	 0.0 	 0.030 	 36
52 	 -0.0 	 0.130 	 22
53 	 -0.0 	 0.100 	 26
54 	 0.0 	 0.170 	 27
55 	 1.0 	 0.080 	 26
56 	 -0.0 	 0.160 	 34
57 	 0.0 	 0.170 	 28
58 	 -0.0 	 0.180 	 32
59 	 0.0 	 0.200 	 27
60 	 -0.0 	 0.200 	 26
61 	 -0.0 	 0.130 	 23
62 	 0.0 	 0.070 	 25
63 	 -0.0 	 0.150 	 31
64 	 -0.0 	 0.090 	 35
65 	 -0.0 	 0.120 	 27
66 	 0.0 	 0.030 	 33
67 	 -0.0 	 0.130 	 36
68 	 -0.0 	 0.030 	 26
69 	 -0.0 	 0.080 	 36
70 	 -0.0 	 0.120 	 36
71 	 -0.0 	 0.050 	 32
72 	 0.0 	 0.180 	 27
73 	 0.0 	 0.050 	 33
74 	 0.0 	 0.040 	 30
75 	 -0.0 	 0.090 	 36
76 	 1.0 	 0.150 	 23
77 	 0.0 	 0.010 	 25
78 	 0.0 	 0.060 	 36
79 	 1.0 	 0.070 	 23
80 	 -0.0 	 0.120 	 22
81 	 0.0 	 0.200 	 36
82 	 -0.0 	 0.140 	 22
83 	 0.0 	 0.120 	 32
84 	 -0.0 	 0.120 	 24
85 	 -0.0 	 0.090 	 31
86 	 1.0 	 0.070 	 21
87 	 0.0 	 0.020 	 30
88 	 -0.0 	 0.090 	 35
89 	 1.0 	 0.170 	 21
90 	 1.0 	 0.110 	 24
91 	 -0.0 	 0.060 	 31
92 	 0.0 	 0.110 	 24
93 	 0.0 	 0.020 	 28
94 	 1.0 	 0.010 	 27
95 	 0.0 	 0.080 	 32
96 	 -0.0 	 0.060 	 30
97 	 -0.0 	 0.150 	 33
98 	 -0.0 	 0.010 	 32
99 	 -0.0 	 0.190 	 33
100 	 -0.0 	 0.140 	 36
101 	 0.0 	 0.150 	 32
102 	 0.0 	 0.160 	 24
103 	 0.0 	 0.190 	 36
104 	 1.0 	 0.180 	 21
105 	 0.0 	 0.040 	 36
106 	 -0.0 	 0.180 	 24
107 	 -0.0 	 0.160 	 25
108 	 0.0 	 0.040 	 32
109 	 0.0 	 0.170 	 34
110 	 1.0 	 0.180 	 23
111 	 -0.0 	 0.200 	 27
112 	 0.0 	 0.010 	 29
113 	 -0.0 	 0.170 	 36
114 	 0.0 	 0.010 	 34
115 	 0.0 	 0.010 	 32
116 	 -0.0 	 0.030 	 34
117 	 0.0 	 0.010 	 34
118 	 0.0 	 0.090 	 34
119 	 0.0 	 0.110 	 34
120 	 1.0 	 0.010 	 26
121 	 -0.0 	 0.150 	 26
122 	 -0.0 	 0.110 	 30
123 	 1.0 	 0.090 	 25
124 	 0.0 	 0.190 	 27
125 	 1.0 	 0.100 	 27
126 	 0.0 	 0.080 	 34
127 	 0.0 	 0.020 	 22
128 	 1.0 	 0.100 	 24
129 	 0.0 	 0.040 	 32
130 	 0.0 	 0.040 	 29
131 	 1.0 	 0.110 	 26
132 	 1.0 	 0.090 	 21
133 	 0.0 	 0.040 	 31
134 	 -0.0 	 0.110 	 32
135 	 0.0 	 0.030 	 32
136 	 0.0 	 0.070 	 26
137 	 0.0 	 0.150 	 27
138 	 -0.0 	 0.190 	 24
139 	 1.0 	 0.010 	 27
140 	 1.0 	 0.190 	 27
141 	 0.0 	 0.090 	 30
142 	 -0.0 	 0.030 	 28
143 	 1.0 	 0.040 	 22
144 	 -0.0 	 0.040 	 22
145 	 -0.0 	 0.070 	 22
146 	 -0.0 	 0.030 	 34
147 	 -0.0 	 0.120 	 28
148 	 0.0 	 0.110 	 26
149 	 0.0 	 0.030 	 33
150 	 1.0 	 0.130 	 21
151 	 0.0 	 0.020 	 35
152 	 -0.0 	 0.110 	 35
153 	 -0.0 	 0.030 	 30
154 	 1.0 	 0.130 	 25
155 	 -0.0 	 0.150 	 35
156 	 1.0 	 0.070 	 22
157 	 1.0 	 0.200 	 21
158 	 0.0 	 0.080 	 25
159 	 0.0 	 0.120 	 25
160 	 0.0 	 0.160 	 26
161 	 0.0 	 0.090 	 32
162 	 -0.0 	 0.110 	 29
163 	 -0.0 	 0.140 	 21
164 	 0.0 	 0.070 	 34
165 	 0.0 	 0.120 	 33
166 	 0.0 	 0.200 	 35
167 	 0.0 	 0.180 	 24
168 	 -0.0 	 0.080 	 35
169 	 -0.0 	 0.170 	 29
170 	 -0.0 	 0.150 	 33
171 	 1.0 	 0.020 	 21
172 	 0.0 	 0.050 	 32
173 	 0.0 	 0.070 	 32
174 	 1.0 	 0.050 	 22
175 	 -0.0 	 0.150 	 29
176 	 -0.0 	 0.110 	 26
177 	 1.0 	 0.160 	 24
178 	 0.0 	 0.090 	 36
179 	 1.0 	 0.070 	 26
180 	 -0.0 	 0.120 	 32
181 	 -0.0 	 0.200 	 23
182 	 -0.0 	 0.190 	 24
183 	 1.0 	 0.180 	 23
184 	 -0.0 	 0.050 	 22
185 	 0.0 	 0.080 	 36
186 	 0.0 	 0.200 	 35
187 	 0.0 	 0.110 	 30
188 	 0.0 	 0.110 	 32
189 	 0.0 	 0.100 	 35
190 	 -0.0 	 0.070 	 36
191 	 0.0 	 0.110 	 35
192 	 0.0 	 0.110 	 26
193 	 0.0 	 0.060 	 21
194 	 1.0 	 0.200 	 24
195 	 0.0 	 0.160 	 33
196 	 0.0 	 0.070 	 26
197 	 0.0 	 0.190 	 26
198 	 -0.0 	 0.120 	 26
199 	 -0.0 	 0.060 	 30
200 	 1.0 	 0.100 	 24
201 	 0.0 	 0.150 	 30
202 	 1.0 	 0.100 	 9
203 	 0.0 	 0.040 	 18
204 	 -0.0 	 0.090 	 24
205 	 0.0 	 0.130 	 23
206 	 -0.0 	 0.160 	 32
207 	 -0.0 	 0.110 	 34
208 	 0.0 	 0.100 	 29
209 	 -0.0 	 0.090 	 33
210 	 -0.0 	 0.200 	 10
211 	 0.0 	 0.110 	 33
212 	 0.0 	 0.130 	 30
213 	 -0.0 	 0.190 	 34
214 	 0.0 	 0.080 	 14
215 	 0.0 	 0.140 	 35
216 	 -0.0 	 0.140 	 11
217 	 -0.0 	 0.120 	 36
218 	 0.0 	 0.190 	 32
219 	 -0.0 	 0.100 	 24
220 	 -0.0 	 0.120 	 20
221 	 0.0 	 0.080 	 22
222 	 -0.0 	 0.030 	 27
223 	 1.0 	 0.120 	 18
224 	 0.0 	 0.100 	 18
225 	 1.0 	 0.060 	 15
226 	 -0.0 	 0.030 	 13
227 	 1.0 	 0.160 	 15
228 	 -0.0 	 0.140 	 16
229 	 0.0 	 0.160 	 16
230 	 0.0 	 0.070 	 20
231 	 -0.0 	 0.090 	 20
232 	 0.0 	 0.140 	 26
233 	 0.0 	 0.100 	 31
234 	 0.0 	 0.010 	 33
235 	 -0.0 	 0.090 	 14
236 	 0.0 	 0.150 	 29
237 	 -0.0 	 0.040 	 12
238 	 -0.0 	 0.170 	 19
239 	 1.0 	 0.020 	 18
240 	 0.0 	 0.200 	 24
241 	 0.0 	 0.110 	 27
242 	 0.0 	 0.140 	 27
243 	 -0.0 	 0.090 	 33
244 	 1.0 	 0.070 	 16
245 	 0.0 	 0.070 	 19
246 	 -0.0 	 0.130 	 35
247 	 0.0 	 0.050 	 35
248 	 0.0 	 0.200 	 26
249 	 -0.0 	 0.180 	 30
250 	 0.0 	 0.060 	 21
251 	 1.0 	 0.170 	 9
252 	 -0.0 	 0.200 	 24
253 	 -0.0 	 0.070 	 31
254 	 -0.0 	 0.110 	 35
255 	 0.0 	 0.110 	 27
256 	 0.0 	 0.060 	 31
257 	 0.0 	 0.010 	 24
258 	 1.0 	 0.010 	 11
259 	 -0.0 	 0.170 	 31
260 	 -0.0 	 0.050 	 29
261 	 0.0 	 0.030 	 13
262 	 -0.0 	 0.030 	 24
263 	 -0.0 	 0.160 	 25
264 	 0.0 	 0.110 	 30
265 	 1.0 	 0.030 	 15
266 	 1.0 	 0.160 	 17
267 	 1.0 	 0.180 	 10
268 	 -0.0 	 0.130 	 27
269 	 1.0 	 0.200 	 10
270 	 -0.0 	 0.060 	 23
271 	 1.0 	 0.030 	 10
272 	 -0.0 	 0.110 	 29
273 	 -0.0 	 0.190 	 14
274 	 -0.0 	 0.130 	 29
275 	 1.0 	 0.040 	 12
276 	 -0.0 	 0.130 	 25
277 	 0.0 	 0.070 	 22
278 	 -0.0 	 0.190 	 32
279 	 -0.0 	 0.020 	 11
280 	 0.0 	 0.070 	 36
281 	 -0.0 	 0.150 	 36
282 	 -0.0 	 0.040 	 18
283 	 -0.0 	 0.110 	 33
284 	 1.0 	 0.160 	 15
285 	 0.0 	 0.120 	 20
286 	 0.0 	 0.160 	 25
287 	 -0.0 	 0.180 	 32
288 	 0.0 	 0.100 	 34
289 	 0.0 	 0.050 	 27
290 	 1.0 	 0.040 	 10
291 	 -0.0 	 0.090 	 17
292 	 -0.0 	 0.160 	 10
293 	 0.0 	 0.080 	 21
294 	 0.0 	 0.100 	 35
295 	 -0.0 	 0.080 	 10
296 	 0.0 	 0.130 	 29
297 	 -0.0 	 0.170 	 35
298 	 -0.0 	 0.070 	 22
299 	 0.0 	 0.030 	 30
300 	 0.0 	 0.020 	 18
301 	 -0.0 	 0.160 	 30
302 	 0.0 	 0.130 	 22
303 	 0.0 	 0.200 	 21
304 	 -0.0 	 0.100 	 15
305 	 0.0 	 0.010 	 14
306 	 -0.0 	 0.030 	 24
307 	 -0.0 	 0.060 	 24
308 	 1.0 	 0.010 	 9
309 	 -0.0 	 0.170 	 16
310 	 -0.0 	 0.140 	 19
311 	 0.0 	 0.140 	 24
312 	 1.0 	 0.140 	 12
313 	 -0.0 	 0.050 	 25
314 	 0.0 	 0.080 	 35
315 	 0.0 	 0.030 	 15
316 	 1.0 	 0.160 	 13
317 	 -0.0 	 0.040 	 18
318 	 -0.0 	 0.140 	 19
319 	 -0.0 	 0.090 	 23
320 	 -0.0 	 0.120 	 21
321 	 1.0 	 0.190 	 9
322 	 1.0 	 0.070 	 9
323 	 -0.0 	 0.180 	 9
324 	 0.0 	 0.130 	 25
325 	 0.0 	 0.180 	 30
326 	 0.0 	 0.140 	 22
327 	 -0.0 	 0.130 	 29
328 	 1.0 	 0.040 	 11
329 	 1.0 	 0.200 	 11
330 	 0.0 	 0.120 	 34
331 	 0.0 	 0.080 	 27
332 	 0.0 	 0.070 	 35
333 	 0.0 	 0.080 	 27
334 	 -0.0 	 0.120 	 12
335 	 0.0 	 0.030 	 24
336 	 0.0 	 0.050 	 22
337 	 0.0 	 0.060 	 32
338 	 1.0 	 0.060 	 18
339 	 1.0 	 0.150 	 9
340 	 0.0 	 0.140 	 32
341 	 -0.0 	 0.060 	 27
342 	 0.0 	 0.020 	 30
343 	 0.0 	 0.200 	 29
344 	 0.0 	 0.090 	 30
345 	 -0.0 	 0.100 	 10
346 	 0.0 	 0.020 	 28
347 	 0.0 	 0.020 	 26
348 	 1.0 	 0.070 	 13
349 	 0.0 	 0.110 	 20
350 	 -0.0 	 0.020 	 12
351 	 -0.0 	 0.020 	 26
352 	 0.0 	 0.010 	 33
353 	 0.0 	 0.180 	 14
354 	 -0.0 	 0.040 	 28
355 	 -0.0 	 0.170 	 14
356 	 0.0 	 0.190 	 28
357 	 0.0 	 0.080 	 21
358 	 1.0 	 0.110 	 19
359 	 0.0 	 0.200 	 20
360 	 0.0 	 0.080 	 24
361 	 -0.0 	 0.160 	 22
362 	 0.0 	 0.110 	 29
363 	 0.0 	 0.030 	 27
364 	 0.0 	 0.120 	 30
365 	 -0.0 	 0.190 	 27
366 	 0.0 	 0.100 	 30
367 	 -0.0 	 0.120 	 30
368 	 0.0 	 0.190 	 25
369 	 1.0 	 0.040 	 13
370 	 1.0 	 0.160 	 11
371 	 0.0 	 0.180 	 16
372 	 0.0 	 0.110 	 21
373 	 1.0 	 0.140 	 14
374 	 -0.0 	 0.020 	 21
375 	 1.0 	 0.160 	 12
376 	 -0.0 	 0.160 	 32
377 	 -0.0 	 0.060 	 29
378 	 1.0 	 0.140 	 10
379 	 -0.0 	 0.200 	 34
380 	 -0.0 	 0.150 	 11
381 	 0.0 	 0.020 	 31
382 	 -0.0 	 0.160 	 28
383 	 1.0 	 0.100 	 15
384 	 0.0 	 0.120 	 25
385 	 0.0 	 0.160 	 36
386 	 0.0 	 0.080 	 33
387 	 0.0 	 0.080 	 23
388 	 0.0 	 0.140 	 20
389 	 0.0 	 0.170 	 36
390 	 1.0 	 0.020 	 9
391 	 0.0 	 0.150 	 15
392 	 0.0 	 0.110 	 34
393 	 -0.0 	 0.080 	 10
394 	 0.0 	 0.100 	 19
395 	 0.0 	 0.170 	 18
396 	 -0.0 	 0.140 	 14
397 	 -0.0 	 0.100 	 28
398 	 1.0 	 0.150 	 16
399 	 0.0 	 0.140 	 18
400 	 1.0 	 0.160 	 0
401 	 -0.0 	 0.110 	 32
402 	 -0.0 	 0.180 	 17
403 	 -0.0 	 0.120 	 30
404 	 0.0 	 0.110 	 24
405 	 -0.0 	 0.160 	 26
406 	 1.0 	 0.080 	 17
407 	 -0.0 	 0.190 	 7
408 	 -0.0 	 0.110 	 23
409 	 -0.0 	 0.010 	 36
410 	 -0.0 	 0.050 	 11
411 	 0.0 	 0.110 	 21
412 	 0.0 	 0.010 	 31
413 	 -0.0 	 0.110 	 27
414 	 0.0 	 0.080 	 34
415 	 -0.0 	 0.120 	 11
416 	 0.0 	 0.050 	 29
417 	 -0.0 	 0.100 	 24
418 	 0.0 	 0.160 	 33
419 	 -0.0 	 0.130 	 14
420 	 0.0 	 0.020 	 26
421 	 1.0 	 0.200 	 13
422 	 0.0 	 0.040 	 27
423 	 1.0 	 0.020 	 9
424 	 0.0 	 0.110 	 32
425 	 -0.0 	 0.030 	 24
426 	 -0.0 	 0.180 	 34
427 	 1.0 	 0.020 	 13
428 	 -0.0 	 0.150 	 15
429 	 -0.0 	 0.090 	 18
430 	 -0.0 	 0.020 	 30
431 	 0.0 	 0.180 	 34
432 	 0.0 	 0.070 	 26
433 	 -0.0 	 0.200 	 33
434 	 -0.0 	 0.200 	 27
435 	 0.0 	 0.180 	 22
